px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
10.8879	-3.52658	-2.66057	-2.15709	0.347887	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928	6.90261e-310
10.9904	-3.42929	-2.68931	-2.18231	0.282171	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928	3.23971
11.0656	-3.27957	-2.73455	-2.15052	0.297694	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925	6.90261e-310
11.11	-3.12521	-2.7144	-2.07965	0.377386	11.1178	-2.98807	11.1	-3	0.907725	2.72317	4.12706
11.1766	-2.96303	-2.74853	-2.04406	0.390427	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314	6.90261e-310
11.227	-2.81281	-2.74861	-1.99925	0.422677	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678	0.759956
11.2835	-2.64522	-2.78295	-1.96287	0.434073	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678	6.90261e-310
11.2274	-2.44109	-2.7533	-1.78722	0.660214	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782	30.4511
11.2414	-2.28461	-2.75378	-1.74061	0.669434	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782	6.90261e-310
11.3409	-2.18579	-2.71333	-1.81958	0.491928	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871	19.5426
11.3724	-2.02119	-2.73922	-1.78571	0.497259	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869	6.90261e-310
11.3793	-1.86329	-2.74128	-1.73043	0.537887	11.3011	-1.79507	11.35	-1.8	0	2.73035	1.04494
11.3899	-1.70432	-2.7504	-1.6928	0.544847	11.3326	-1.67041	11.35	-1.65	0	2.73033	6.90261e-310
11.3314	-1.54199	-2.7617	-1.57922	0.671789	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748	10.225
11.319	-1.39362	-2.77263	-1.53778	0.678388	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745	6.90261e-310
11.2707	-1.22869	-2.79358	-1.45185	0.751412	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964	3.35694
11.2331	-1.09632	-2.75986	-1.40341	0.75903	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964	6.90261e-310
11.1129	-0.931672	-2.83866	-1.2539	0.926599	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632	18.8552
11.0488	-0.782727	-2.86012	-1.1976	0.934444	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632	6.90261e-310
10.9986	-0.64554	-2.8312	-1.16319	0.905856	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171	0.962638
10.922	-0.515798	-2.81435	-1.10594	0.913559	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708	6.90261e-310
10.8221	-0.376024	-2.85453	-1.02354	0.9637	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738	2.05154
10.7228	-0.268634	-2.82145	-0.958433	0.976898	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738	6.90261e-310
10.5545	-0.135663	-2.95804	-0.823047	1.10279	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864	14.4128
10.4236	-0.0513913	-2.92014	-0.74501	1.12161	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864	6.90261e-310
10.3321	0.0403248	-2.84643	-0.705844	1.08789	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826	1.97425
10.199	0.0933384	-2.79376	-0.624368	1.11245	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818	6.90261e-310
10.0509	0.170689	-2.82758	-0.543071	1.14061	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169	1.24966
9.90374	0.194937	-2.77484	-0.451767	1.17231	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161	6.90261e-310
9.75036	0.245469	-2.79393	-0.372485	1.19126	9.63973	0.0585714	9.7	0.0500011	-2.72439	0	0.858032
9.59325	0.232321	-2.73963	-0.267625	1.23413	9.54669	0.0374948	9.55	0.0500011	-2.72438	0	6.90261e-310
9.43649	0.257522	-2.75489	-0.189307	1.24642	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923	0.547602
9.27918	0.248858	-2.73783	-0.0984686	1.27007	9.24446	0.153574	9.25	0.15	-2.7277	0.909222	6.90261e-310
9.12731	0.252763	-2.7332	-0.0243246	1.27421	9.0614	0.20077	9.1	0.2	-2.72652	0.908843	0.0954256
8.97295	0.253198	-2.73965	0.0456013	1.27346	8.94752	0.260272	8.95	0.25	-2.72653	0.908843	6.90261e-310
8.86288	0.211611	-2.56994	0.132818	1.29044	8.90199	0.247143	8.85	0.25	-1.81847	0	6.8579
8.72999	0.207197	-2.56781	0.188989	1.27545	8.76016	0.263752	8.75	0.25	-1.81846	0	6.90261e-310
8.54044	0.226657	-2.77841	0.214634	1.2243	8.46355	0.258809	8.55	0.25	-3.6326	0	11.5183
8.38719	0.204781	-2.78628	0.270809	1.21205	8.35367	0.252596	8.35	0.25	-3.6326	0	6.90261e-310
8.23303	0.168404	-2.79956	0.330317	1.20379	8.05161	0.241868	8.2	0.25	-2.72841	0	0.495039
8.08489	0.147612	-2.79962	0.371167	1.17743	8.05411	0.247878	8.05	0.25	-2.72842	0	6.90261e-310
7.93679	0.101181	-2.80657	0.424901	1.16547	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025	0.493042
7.79065	0.0610937	-2.8062	0.467818	1.14347	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016	6.90261e-310
7.64619	0.0149431	-2.8366	0.5024	1.10999	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554	1.21382
7.50368	-0.0368649	-2.83219	0.542741	1.08892	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554	6.90261e-310
7.3401	-0.0583332	-2.92183	0.532008	1.00706	7.15329	0.0425189	7.3	0.0500011	-2.99789	0	5.97289
7.20913	-0.0962697	-2.90281	0.554331	0.979084	7.16618	0.0287673	7.15	0.0500011	-2.9979	0	6.90261e-310
7.10815	-0.19141	-2.81883	0.634951	1.0196	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813	3.4978
6.9816	-0.253754	-2.79709	0.668478	0.9973	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811	6.90261e-310
6.87232	-0.348613	-2.76849	0.72911	1.00879	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646	0.601336
6.76237	-0.428372	-2.74442	0.769614	0.994359	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645	6.90261e-310
6.66983	-0.534053	-2.71722	0.832625	1.00866	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819	0.50169
6.56871	-0.629349	-2.70225	0.876573	0.997634	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898	6.90261e-310
6.52179	-0.790337	-2.6628	1.00215	1.09815	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914	6.38421
6.44728	-0.921029	-2.66883	1.06531	1.1007	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911	6.90261e-310
6.3959	-1.0577	-2.67859	1.14042	1.12721	6.44213	-1.11266	6.4	-1.1	-1.0002	-3.00061	0.399742
6.34323	-1.19621	-2.69951	1.20342	1.13268	6.34405	-1.26138	6.35	-1.25	-1.0002	-3.00061	6.90261e-310
6.29774	-1.32092	-2.69735	1.25448	1.12291	6.39474	-1.36501	6.3	-1.35	-1.00035	-2.00072	0.220199
6.25876	-1.44634	-2.6927	1.30894	1.12159	6.25356	-1.42931	6.25	-1.45	-1.00036	-2.00072	6.90261e-310
6.25871	-1.6166	-2.73716	1.42303	1.20675	6.24787	-1.61119	6.25	-1.6	0	-2.99288	4.49817
6.24152	-1.75284	-2.73818	1.48296	1.20617	6.23547	-1.75335	6.25	-1.75	0	-2.99285	6.90261e-310
6.2729	-1.93989	-2.80264	1.60938	1.29469	6.41111	-1.93027	6.3	-1.9	0.909739	-2.72921	5.27089
6.29544	-2.08572	-2.7857	1.68575	1.30095	6.34873	-2.05372	6.35	-2.05	0.909735	-2.72921	6.90261e-310
6.30919	-2.21123	-2.71617	1.73174	1.25886	6.53066	-2.26346	6.35	-2.2	0	-2.72782	2.65229
6.34374	-2.35383	-2.70879	1.80425	1.26266	6.36917	-2.33894	6.35	-2.35	0	-2.72779	6.90261e-310
6.35837	-2.48202	-2.65287	1.84428	1.21851	6.27034	-2.51837	6.35	-2.55	0	-3.63689	2.02138
6.38921	-2.64145	-2.6866	1.9016	1.20599	6.34287	-2.73391	6.35	-2.75	0	-3.63689	6.90261e-310
6.44562	-2.79882	-2.73389	1.97331	1.21499	6.45883	-2.92313	6.4	-2.9	0.908854	-2.72658	0.666973
6.49259	-2.9593	-2.77001	2.0257	1.19754	6.43866	-3.06257	6.45	-3.05	0.908859	-2.72658	6.90261e-310
6.54737	-3.09588	-2.7474	2.07538	1.17431	6.49154	-3.20004	6.5	-3.2	0.908863	-2.72658	0.791493
6.60406	-3.24982	-2.77791	2.12105	1.15291	6.53579	-3.34211	6.55	-3.35	0.908855	-2.72655	6.90261e-310
6.67056	-3.37692	-2.73348	2.16712	1.12638	6.70146	-3.53446	6.6	-3.5	0.908714	-2.72613	1.56192
6.73196	-3.5297	-2.76595	2.20264	1.09734	6.64657	-3.63945	6.65	-3.65	0.908702	-2.72611	6.90261e-310
6.80361	-3.6576	-2.73852	2.24322	1.07157	6.70956	-3.81739	6.7	-3.8	0.909565	-2.72871	1.27583
6.86326	-3.81693	-2.77623	2.26297	1.02943	6.74885	-3.96368	6.75	-3.95	0.909561	-2.72869	6.90261e-310
6.9286	-3.93305	-2.70359	2.29278	0.99432	6.73758	-4.06653	6.8	-4.1	0.908566	-2.72568	2.99667
6.98656	-4.09376	-2.73862	2.30065	0.944761	6.85796	-4.25464	6.85	-4.25	0.908561	-2.72569	6.90261e-310
7.0964	-4.23827	-2.8296	2.34472	0.940598	7.10395	-4.49091	6.95	-4.4	1.81821	-2.72732	2.44166
7.16565	-4.39974	-2.85901	2.34883	0.890683	7.04679	-4.55716	7.05	-4.55	1.81822	-2.72732	6.90261e-310
7.24554	-4.51458	-2.79833	2.3744	0.862782	7.02393	-4.64459	7.1	-4.7	0.91085	-2.73253	2.26095
7.30134	-4.68285	-2.82109	2.36053	0.799538	7.13435	-4.85502	7.15	-4.85	0.910837	-2.73251	6.90261e-310
7.36712	-4.781	-2.7255	2.37694	0.76937	7.24619	-4.97656	7.2	-4.95	1.00033	-2.00068	3.95561
7.41614	-4.92288	-2.7332	2.36461	0.717539	7.25317	-5.04605	7.25	-5.05	1.00033	-2.00066	6.90261e-310
7.52267	-5.05069	-2.85498	2.39208	0.715586	7.22054	-5.09604	7.35	-5.2	1.9976	-2.9964	6.06848
7.58047	-5.20122	-2.86689	2.3754	0.661735	7.43604	-5.34825	7.45	-5.35	1.9976	-2.9964	6.90261e-310
7.64254	-5.29371	-2.69842	2.38732	0.629525	7.40989	-5.38617	7.5	-5.45	0.908252	-1.8165	9.3033
7.70364	-5.44419	-2.70314	2.37155	0.578116	7.55662	-5.56714	7.55	-5.55	0.908244	-1.81648	6.90261e-310
7.79973	-5.56243	-2.7435	2.39048	0.567503	7.39379	-5.52612	7.65	-5.7	1.81785	-2.72677	2.83555
7.87124	-5.71355	-2.75339	2.37573	0.520697	7.76459	-5.8425	7.75	-5.85	1.81785	-2.72677	6.90261e-310
7.93431	-5.8055	-2.58966	2.3824	0.492549	7.84699	-6.00602	7.8	-5.95	0.909078	-1.81815	8.78764
7.99377	-5.94615	-2.58891	2.36418	0.446889	7.85921	-6.04502	7.85	-6.05	0.909073	-1.81815	6.90261e-310
8.09929	-6.06578	-2.65979	2.38104	0.441567	7.89511	-6.1416	7.95	-6.2	1.8197	-2.72955	2.10555
8.16354	-6.21979	-2.67029	2.35522	0.391196	8.05619	-6.36041	8.05	-6.35	1.81969	-2.72953	6.90261e-310
8.27808	-6.34694	-2.74881	2.37059	0.387242	8.2234	-6.53735	8.15	-6.5	1.8187	-2.72807	1.91253
8.34716	-6.50586	-2.76189	2.34281	0.337988	8.25446	-6.64851	8.25	-6.65	1.81869	-2.72804	6.90261e-310
8.4119	-6.6038	-2.61998	2.34128	0.313032	8.32206	-6.77114	8.3	-6.75	0.908979	-1.81795	6.33587
8.4632	-6.75064	-2.61577	2.31031	0.264953	8.31728	-6.8399	8.35	-6.85	0.908979	-1.81795	6.90261e-310
8.54104	-6.86122	-2.59321	2.31171	0.251266	8.2713	-6.91098	8.4	-7	0.909094	-2.72732	0.883243
8.58402	-7.02281	-2.59882	2.26835	0.194493	8.44183	-7.15372	8.45	-7.15	0.909102	-2.72732	6.90261e-310
8.69167	-7.1535	-2.69858	2.28014	0.199977	8.54154	-7.25975	8.55	-7.3	1.81751	-2.72628	3.17629
8.74713	-7.3222	-2.71709	2.24036	0.149751	8.65899	-7.4699	8.65	-7.45	1.81752	-2.72628	6.90261e-310
8.8075	-7.43666	-2.60855	2.22631	0.121705	8.83598	-7.68162	8.7	-7.55	0.908615	-1.81723	4.77631
8.86119	-7.58004	-2.61031	2.19995	0.0890861	8.76769	-7.64094	8.75	-7.65	0.908607	-1.81721	6.90261e-310
8.96315	-7.71171	-2.70964	2.21236	0.10223	8.77916	-7.72457	8.85	-7.8	1.8215	-2.73224	3.51613
9.02269	-7.86536	-2.72182	2.18491	0.0697677	8.95669	-7.95155	8.95	-7.95	1.82148	-2.73221	6.90261e-310
9.10963	-7.99358	-2.77244	2.18718	0.0709758	9.1081	-8.22433	9	-8.1	0.999025	-2.99707	1.0108
9.15078	-8.14692	-2.78491	2.15008	0.0310206	9.05476	-8.24211	9.05	-8.25	0.999015	-2.99704	6.90261e-310
9.18543	-8.26203	-2.62759	2.11886	-0.0123935	9.13825	-8.4037	9.1	-8.35	0.908285	-1.81657	8.69704
9.22901	-8.40867	-2.63017	2.08982	-0.0402537	9.14025	-8.44981	9.15	-8.45	0.908268	-1.81655	6.90261e-310
9.30103	-8.53929	-2.64854	2.0871	-0.0393551	9.22081	-8.59155	9.2	-8.6	0.91012	-2.73036	0.172967
9.33797	-8.69603	-2.65902	2.05183	-0.0716342	9.25031	-8.76071	9.25	-8.75	0.910112	-2.73033	6.90261e-310
9.40356	-8.83143	-2.6738	2.04566	-0.0726598	9.30208	-8.90831	9.3	-8.9	0.909524	-2.72856	0.174059
9.43525	-8.99006	-2.68399	2.00946	-0.103937	9.34431	-9.04587	9.35	-9.05	0.909524	-2.72856	6.90261e-310
9.50271	-9.12161	-2.73724	2.01209	-0.0911967	9.39993	-9.18842	9.4	-9.2	0.999066	-2.99725	1.06281
9.52542	-9.28133	-2.75905	1.97225	-0.125299	9.4452	-9.37195	9.45	-9.35	0.999075	-2.99724	6.90261e-310
9.5814	-9.42379	-2.76564	1.96341	-0.126498	9.48751	-9.46421	9.5	-9.5	0.909706	-2.7291	0.0897699
9.61217	-9.58889	-2.78154	1.93115	-0.150945	9.55098	-9.64789	9.55	-9.65	0.909706	-2.7291	6.90261e-310
9.66576	-9.72414	-2.81018	1.92856	-0.142644	9.57122	-9.75525	9.6	-9.8	1.00048	-3.00143	0.394884
9.68709	-9.88044	-2.82797	1.89621	-0.166974	9.62408	-9.94149	9.65	-9.95	1.00046	-3.00141	6.90261e-310
9.71355	-10.0079	-2.78611	1.87371	-0.185852	9.61433	-9.96417	9.7	-10.05	0.998785	-1.99755	0.767027
9.75162	-10.1435	-2.7882	1.86194	-0.188224	9.7457	-10.1502	9.75	-10.15	0.998775	-1.99754	6.90261e-310
9.75945	-10.2781	-2.69031	1.81909	-0.233803	9.77731	-10.3295	9.75	-10.3	0	-2.72851	4.48984
9.78564	-10.4294	-2.6974	1.79822	-0.241495	9.76557	-10.4501	9.75	-10.45	0	-2.72849	6.90261e-310
9.83649	-10.585	-2.7471	1.80017	-0.220131	9.89592	-10.7137	9.8	-10.6	0.909012	-2.72704	1.05302
9.86354	-10.7378	-2.75287	1.78259	-0.225347	9.85066	-10.7537	9.85	-10.75	0.909012	-2.72703	6.90261e-310
9.87226	-10.8666	-2.70647	1.75262	-0.251204	9.84397	-10.9287	9.85	-10.9	0	-3.00318	1.14555
9.88285	-11.0126	-2.72053	1.72866	-0.262044	9.85693	-11.0512	9.85	-11.05	0	-3.00316	6.90261e-310
9.89904	-11.1441	-2.72077	1.71472	-0.261717	9.74773	-11.0482	9.85	-11.2	0	-3.00013	0.374854
9.89488	-11.2989	-2.74335	1.68258	-0.279819	9.84407	-11.3565	9.85	-11.35	0	-3.00012	6.90261e-310
9.91427	-11.4402	-2.7678	1.67574	-0.268069	9.79495	-11.4686	9.85	-11.5	0	-2.99592	0.425661
9.90228	-11.5969	-2.78996	1.6421	-0.287278	9.83943	-11.6467	9.85	-11.65	0	-2.99592	6.90261e-310
9.83755	-11.7199	-2.62845	1.54851	-0.397054	9.76634	-11.6976	9.8	-11.75	-0.908731	-1.81746	15.7577
9.81279	-11.867	-2.63119	1.51324	-0.409911	9.74774	-11.8511	9.75	-11.85	-0.908731	-1.81746	6.90261e-310
9.78209	-12.0079	-2.59754	1.46653	-0.443899	9.7856	-12.1262	9.7	-12	-0.909591	-2.72875	1.33821
9.73608	-12.1559	-2.60763	1.42202	-0.462872	9.64482	-12.1455	9.65	-12.15	-0.909582	-2.72873	6.90261e-310
9.69783	-12.2932	-2.59123	1.38147	-0.482597	9.57233	-12.2948	9.6	-12.3	-0.908879	-2.72667	0.375863
9.63871	-12.4442	-2.61163	1.33407	-0.501835	9.55167	-12.4583	9.55	-12.45	-0.908879	-2.72665	6.90261e-310
9.53242	-12.5556	-2.51739	1.22438	-0.615525	9.37132	-12.4833	9.45	-12.55	-1.82006	-1.82006	10.1741
9.45463	-12.6848	-2.52526	1.17166	-0.633051	9.359	-12.6499	9.35	-12.65	-1.82005	-1.82005	6.90261e-310
9.31082	-12.7671	-2.44008	1.02544	-0.792443	9.16109	-12.6848	9.2	-12.75	-3.00047	-2.00033	17.5707
9.19601	-12.8737	-2.46615	0.953841	-0.821204	9.028	-12.8337	9.05	-12.85	-3.00048	-2.00033	6.90261e-310
9.04495	-12.9585	-2.44441	0.821461	-0.940683	8.85918	-12.7953	8.95	-12.9	-1.81543	-0.907707	8.5757
8.92938	-13.0438	-2.44342	0.754386	-0.954842	8.84257	-12.9684	8.85	-12.95	-1.81542	-0.907708	6.90261e-310
8.80561	-13.1225	-2.44538	0.673263	-0.992848	8.66865	-13.0114	8.7	-13.05	-2.73134	-1.82089	1.00373
8.66792	-13.1982	-2.46359	0.599436	-1.00944	8.55319	-13.1445	8.55	-13.15	-2.73135	-1.82089	6.90261e-310
8.45299	-13.215	-2.51814	0.39755	-1.21861	8.27267	-12.996	8.4	-13.15	-2.99683	0	24.7723
8.32276	-13.2437	-2.51187	0.323742	-1.23077	8.25965	-13.1488	8.25	-13.15	-2.9968	0	6.90261e-310
8.19897	-13.2795	-2.48848	0.268552	-1.20978	8.04571	-13.0646	8.1	-13.2	-2.72707	-0.909028	1.25027
8.04546	-13.304	-2.50518	0.189623	-1.21961	7.95841	-13.2508	7.95	-13.25	-2.72705	-0.90902	6.90261e-310
7.89209	-13.3192	-2.53872	0.100314	-1.25194	7.86599	-13.4154	7.8	-13.25	-2.7295	0	0.906265
7.72916	-13.3181	-2.56167	0.0179415	-1.26221	7.62489	-13.249	7.65	-13.25	-2.7295	0	6.90261e-310
7.59887	-13.3152	-2.56355	-0.046251	-1.2626	7.50783	-13.2944	7.5	-13.25	-2.99994	0	0.0696057
7.4473	-13.2991	-2.59295	-0.118361	-1.26789	7.3419	-13.2474	7.35	-13.25	-2.99994	0	6.90261e-310
7.28128	-13.256	-2.6579	-0.221651	-1.3155	7.19781	-13.1973	7.2	-13.2	-2.72698	0.908995	2.2473
7.12385	-13.2114	-2.67873	-0.300438	-1.31937	7.04935	-13.1606	7.05	-13.15	-2.72695	0.908987	6.90261e-310
6.98878	-13.1654	-2.65184	-0.365122	-1.30417	6.79473	-13.0433	6.85	-13.15	-3.63709	0	0.961258
6.81059	-13.1267	-2.71933	-0.423014	-1.28507	6.65123	-13.1604	6.65	-13.15	-3.63709	0	6.90261e-310
6.68142	-13.0696	-2.73814	-0.486722	-1.28629	6.54114	-13.2079	6.5	-13.1	-3.0006	1.00018	0.283764
6.5172	-13.0186	-2.80295	-0.533539	-1.26412	6.35317	-13.0396	6.35	-13.05	-3.0006	1.00019	6.90261e-310
6.43782	-13.007	-2.54816	-0.533224	-1.15585	6.27012	-13.1139	6.25	-13.05	-1.81729	0	23.8292
6.27538	-12.963	-2.60232	-0.56637	-1.12304	6.14459	-13.0471	6.15	-13.05	-1.81729	0	6.90261e-310
6.14168	-12.8709	-2.66491	-0.638091	-1.14062	5.99498	-12.9442	6	-12.95	-2.72861	1.81906	1.26716
5.98629	-12.8009	-2.71114	-0.675569	-1.11372	5.86379	-12.8408	5.85	-12.85	-2.72861	1.81907	6.90261e-310
5.88594	-12.733	-2.6647	-0.715341	-1.09162	5.73761	-12.8672	5.7	-12.8	-2.99988	0.999964	1.12255
5.72696	-12.6763	-2.72452	-0.728108	-1.04845	5.55118	-12.7486	5.55	-12.75	-2.99985	0.999954	6.90261e-310
5.63881	-12.6221	-2.60717	-0.750963	-1.00438	5.45236	-12.7392	5.45	-12.7	-2.00001	1	5.5508
5.49472	-12.5623	-2.64912	-0.762481	-0.965494	5.35556	-12.6423	5.35	-12.65	-1.99998	0.999994	6.90261e-310
5.39398	-12.4694	-2.66527	-0.808384	-0.964484	5.26451	-12.5511	5.25	-12.55	-1.99732	1.99733	0.203362
5.2608	-12.3921	-2.69988	-0.825811	-0.933445	5.13769	-12.4355	5.15	-12.45	-1.9973	1.9973	6.90261e-310
5.16291	-12.2989	-2.67352	-0.865869	-0.921098	5.1317	-12.5744	5.05	-12.35	-1.8206	1.82059	0.948601
5.03585	-12.2031	-2.69652	-0.890355	-0.895185	4.94432	-12.2438	4.95	-12.25	-1.82058	1.82058	6.90261e-310
4.9308	-12.0623	-2.84999	-0.950424	-0.92343	4.89215	-12.1623	4.85	-12.1	-1.9998	2.99969	7.74391
4.82475	-11.9529	-2.86885	-0.979323	-0.905972	4.75047	-11.9578	4.75	-11.95	-1.9998	2.9997	6.90261e-310
4.75549	-11.85	-2.78962	-1.01703	-0.892705	4.6421	-11.7788	4.7	-11.85	-1.00002	2.00003	2.47635
4.67217	-11.7364	-2.79536	-1.05191	-0.883015	4.63967	-11.7513	4.65	-11.75	-1.00001	2.00002	6.90261e-310
4.59019	-11.5965	-2.88207	-1.09695	-0.887671	4.58347	-11.632	4.6	-11.6	-0.998955	2.99688	2.39598
4.53791	-11.4633	-2.87731	-1.149	-0.895334	4.56619	-11.4576	4.55	-11.45	-0.99896	2.99689	6.90261e-310
4.47051	-11.3151	-2.94172	-1.19312	-0.895458	4.46846	-11.2092	4.5	-11.3	-1.00106	3.00319	1.25874
4.43206	-11.1696	-2.94167	-1.24841	-0.905884	4.46017	-11.1425	4.45	-11.15	-1.00106	3.00319	6.90261e-310
4.43135	-11.048	-2.75791	-1.32112	-0.931336	4.43672	-11.0976	4.45	-11.05	0	1.8168	10.0962
4.40567	-10.907	-2.74574	-1.37523	-0.934783	4.43803	-10.9525	4.45	-10.95	0	1.81679	6.90261e-310
4.3794	-10.7669	-2.76388	-1.42071	-0.932692	4.40556	-10.7068	4.45	-10.8	0	3.00139	0.125303
4.38461	-10.6309	-2.75361	-1.48182	-0.947661	4.45507	-10.6618	4.45	-10.65	0	3.00138	6.90261e-310
4.42968	-10.5171	-2.61041	-1.57389	-1.00388	4.44716	-10.5583	4.45	-10.55	0	2.00041	7.72573
4.43561	-10.3951	-2.59965	-1.62382	-1.00416	4.45187	-10.4417	4.45	-10.45	0	2.00038	6.90261e-310
4.44885	-10.2643	-2.59768	-1.67719	-1.00778	4.45602	-10.2142	4.5	-10.3	0.999584	2.99875	0.0395113
4.48715	-10.1321	-2.60086	-1.74277	-1.02274	4.55349	-10.1343	4.55	-10.15	0.999574	2.99871	6.90261e-310
4.49065	-9.98401	-2.64892	-1.77077	-0.985154	4.56608	-10.005	4.55	-10	0	2.72717	1.70163
4.53211	-9.84094	-2.65186	-1.83108	-0.991079	4.55922	-9.84124	4.55	-9.85	0	2.72714	6.90261e-310
4.58603	-9.70223	-2.64238	-1.8986	-1.00733	4.62339	-9.6559	4.65	-9.7	1.8193	2.72895	0.209498
4.66313	-9.55766	-2.66204	-1.97235	-1.02447	4.7439	-9.53522	4.75	-9.55	1.81929	2.72894	6.90261e-310
4.67023	-9.41545	-2.71905	-1.96459	-0.944604	4.74852	-9.27389	4.8	-9.4	1.00006	3.00019	4.74123
4.75389	-9.27951	-2.74838	-2.03015	-0.96099	4.8446	-9.24095	4.85	-9.25	1.00005	3.00015	6.90261e-310
4.8737	-9.17395	-2.71977	-2.14142	-1.04405	4.98605	-9.20516	4.95	-9.15	2.00004	2.00005	4.1749
4.96681	-9.05459	-2.7397	-2.20338	-1.05246	5.02283	-9.03066	5.05	-9.05	2.00004	2.00004	6.90261e-310
4.9804	-8.92681	-2.74836	-2.16777	-0.929909	5.12819	-8.95913	5.1	-8.9	0.999704	2.99911	9.17153
5.07927	-8.79919	-2.78374	-2.2225	-0.935874	5.14109	-8.73073	5.15	-8.75	0.999689	2.99907	6.90261e-310
5.2034	-8.69254	-2.78244	-2.30514	-0.976826	5.33883	-8.81618	5.25	-8.65	1.81848	1.81849	1.21376
5.3206	-8.57818	-2.79763	-2.36437	-0.981219	5.36408	-8.56805	5.35	-8.55	1.81846	1.81846	6.90261e-310
5.35193	-8.45092	-2.77855	-2.32484	-0.855589	5.38848	-8.31037	5.45	-8.4	2.00068	3.00103	9.30112
5.46932	-8.33241	-2.82203	-2.37183	-0.857202	5.53874	-8.25196	5.55	-8.25	2.00066	3.00099	6.90261e-310
5.57627	-8.22879	-2.83485	-2.41546	-0.858991	5.56632	-8.04704	5.65	-8.15	1.99952	1.99953	0.400605
5.69827	-8.12061	-2.86887	-2.45924	-0.858023	5.7459	-8.05196	5.75	-8.05	1.9995	1.9995	6.90261e-310
5.75537	-8.00225	-2.83466	-2.42973	-0.751028	5.78426	-7.91676	5.8	-7.95	0.999944	1.99989	7.40113
5.86241	-7.90682	-2.83816	-2.46461	-0.74846	5.84978	-7.88144	5.85	-7.85	0.999939	1.99988	6.90261e-310
5.94752	-7.80047	-2.82402	-2.46538	-0.694235	5.92249	-7.69769	5.95	-7.75	1.99772	1.99772	2.06336
6.0576	-7.70247	-2.83451	-2.49487	-0.689056	6.04031	-7.64732	6.05	-7.65	1.99771	1.9977	6.90261e-310
6.15934	-7.59457	-2.8161	-2.49972	-0.638861	6.16773	-7.55437	6.15	-7.55	1.8199	1.8199	1.7689
6.27772	-7.49592	-2.81618	-2.52875	-0.633395	6.23866	-7.45306	6.25	-7.45	1.8199	1.81991	6.90261e-310
6.40055	-7.41216	-2.83315	-2.56875	-0.65048	6.25322	-7.17734	6.4	-7.35	2.99605	1.99736	1.26233
6.52964	-7.31942	-2.86114	-2.59627	-0.644748	6.55461	-7.24907	6.55	-7.25	2.99605	1.99736	6.90261e-310
6.66517	-7.23952	-2.8616	-2.63093	-0.643613	6.67172	-7.23041	6.65	-7.2	1.8206	0.910303	0.00222611
6.79335	-7.16517	-2.84903	-2.66324	-0.641421	6.74664	-7.15616	6.75	-7.15	1.8206	0.910298	6.90261e-310
6.86458	-7.06867	-2.76599	-2.62786	-0.536695	6.79888	-6.99594	6.85	-7.05	1.99848	1.99848	8.56389
6.98137	-6.99505	-2.76664	-2.64996	-0.532365	6.95342	-6.96092	6.95	-6.95	1.99846	1.99846	6.90261e-310
